dataset,model,publication_date,organization_primary,organization,org_category,country,domain,task,training_compute_flop,parameters,training_dataset_size,training_cost_2023usd,training_time_hours,training_time_days,training_power_draw_w,hardware_quantity,citations,training_hardware,hardware_family,model_accessibility,open_weights,training_code_accessibility,confidence,compute_estimation_method
large_scale,Qwen2.5-VL-72B,2025-02-19,Alibaba,Alibaba,,China,Multimodal,"Visual question answering,Video description,Language modeling/generation,Translation,Question answering,Character recognition (OCR),Quantitative reasoning",9.5712e+24,72000000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Confident,
large_scale,Qwen2.5-VL-7B,2025-02-19,Alibaba,Alibaba,,China,Multimodal,"Visual question answering,Video description,Language modeling/generation,Translation,Question answering,Character recognition (OCR),Quantitative reasoning",9.9408e+23,7000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Claude 3.7 Sonnet,2025-02-24,Anthropic,Anthropic,,United States of America,Multimodal,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning,Translation,Instruction interpretation,Visual question answering",3.3499999999999998e+25,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,Step-Video-T2V,2025-02-24,StepFun,StepFun,,China,Video,"Video generation,Text-to-video",4.1015808e+24,30000000000.0,,,720.0,30.0,,5000.0,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Bailing-Pro-20250225,2025-02-25,Ant Group,Ant Group,,China,Language,"Language modeling/generation,Question answering",,,,,,,,,,,,Unreleased,,Unreleased,Unknown,
large_scale,Wan 2.1 14B I2V,2025-02-25,Alibaba,Alibaba,,China,Video,"Video generation,Image-to-video,Text-to-video",2.5e+23,14000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,YandexGPT 5 Lite,2025-02-25,Yandex,Yandex,,Russia,Language,"Language modeling/generation,Question answering,Code generation,Mathematical reasoning,Retrieval-augmented generation",7.3536e+23,8000000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Confident,
large_scale,Eleven Scribe,2025-02-26,ElevenLabs,ElevenLabs,,United States of America,Speech,"Speech-to-text,Speech recognition (ASR)",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,GPT-4.5,2025-02-27,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Question answering,Quantitative reasoning,Translation,Visual question answering,Code generation,Instruction interpretation",3.8e+26,,,,3000.0,125.0,,,,,,API access,,Unreleased,Likely,
large_scale,Spark-X1,2025-03-03,iFlytek,iFlytek,,China,Language,"Language modeling/generation,Chat,Mathematical reasoning",,70000000000.0,,,,,,10000.0,,Huawei Ascend 910B,Huawei Ascend,,,,Confident,
large_scale,"Ling-Plus (""Bailing"")",2025-03-10,Ant Group,Ant Group,,China,Language,"Language modeling/generation,Question answering,Code generation",1.5552e+24,290000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,"Ling-lite-1.5 (""Bailing"")",2025-03-10,Ant Group,Ant Group,,China,Language,"Language modeling/generation,Question answering,Code generation",1.485e+23,16800000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Seedream 2.0,2025-03-10,ByteDance,ByteDance,,China,Image generation,"Image generation,Text-to-image",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Hunyuan-TurboS,2025-03-11,Tencent,Tencent,,China,Language,"Language modeling/generation,Quantitative reasoning,Question answering,Code generation,Text summarization",5.4e+24,560000000000.0,,,,,,,,,,API access,,Unreleased,Confident,
large_scale,Cohere Command A,2025-03-13,Cohere,Cohere,,Canada,Language,"Language modeling/generation,Chat,Code generation,Question answering",,111000000000.0,,,,,,,,,,Open weights (non-commercial),,Unreleased,Confident,
large_scale,OLMo 2 32B,2025-03-13,Allen Institute for AI,Allen Institute for AI,,United States of America,Language,"Language modeling/generation,Question answering",1.3e+24,32000000000.0,,,,,,,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,Open source,Confident,
large_scale,Hunyuan T1,2025-03-15,Tencent,Tencent,,China,Language,Language modeling/generation,,,,,,,,,,,,,,,Unverified,
large_scale,ERNIE x1 (文心大模型X1),2025-03-16,Baidu,Baidu,,China,Multimodal,"Code generation,Mathematical reasoning,Chat",,,,,,,,,,,,,,Unreleased,Unknown,
large_scale,Chirp 3 HD Text-to-Speech,2025-03-17,Google,"Google,Google DeepMind",,United States of America,Speech,"Text-to-speech (TTS),Speech synthesis",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Chirp 3 Speech-to-Text,2025-03-17,Google,"Google,Google DeepMind",,United States of America,Speech,"Speech recognition (ASR),Speech-to-text,Translation",,,,,,,,,,,,Hosted access (no API),,Unreleased,Unknown,
large_scale,Cosmos-Transfer1-7B,2025-03-18,NVIDIA,NVIDIA,,United States of America,Video,"Robotic manipulation,System control,Video generation",3.6059017e+24,7000000000.0,,,2016.0,84.0,,1024.0,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Open weights (restricted use),,Unreleased,Likely,
large_scale,Llama Nemotron Ultra 253B,2025-03-18,NVIDIA,NVIDIA,,United States of America,Language,"Language modeling/generation,Question answering,Quantitative reasoning,Code generation,Neural Architecture Search - NAS",3.911001e+25,253000000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Likely,
large_scale,o1-pro,2025-03-19,OpenAI,OpenAI,,United States of America,Multimodal,"Code generation,Language modeling/generation,Quantitative reasoning,Chat,Question answering,Translation,Mathematical reasoning",,,,,,,,,,,,API access,,Unreleased,Likely,
large_scale,DeepSeek-V3 (Mar 2025),2025-03-24,DeepSeek,DeepSeek,,China,Language,"Language modeling/generation,Code generation,Quantitative reasoning,Question answering",3.3e+24,671000000000.0,,,,,,2048.0,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,Open weights (restricted use),,Unreleased,Confident,
large_scale,Gemini 2.5 Pro (Mar 2025),2025-03-25,Google DeepMind,Google DeepMind,,United States of America,Multimodal,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning,Visual question answering,Translation,Image captioning,Video description,Speech recognition (ASR)",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Ideogram 3.0,2025-03-26,Ideogram,Ideogram,,Canada,Image generation,"Image generation,Text-to-image",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,QVQ-Max,2025-03-28,Alibaba,Alibaba,,China,Multimodal,"Visual question answering,Video description,Language modeling/generation,Translation,Question answering,Character recognition (OCR),Quantitative reasoning",,,,,,,,,,,,,,Unreleased,Confident,
large_scale,Amazon Nova Act,2025-03-31,Amazon,Amazon,,United States of America,Other,"System control,Instruction interpretation",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Gen-4,2025-03-31,Runway,Runway,,United States of America,Video,"Video generation,Image-to-video,Text-to-video",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Llama 4 Behemoth (preview),2025-04-05,Meta AI,Meta AI,,United States of America,Multimodal,"Chat,Code generation,Visual question answering,Translation,Language modeling/generation,Quantitative reasoning,Question answering",5.18400000000001e+25,2000000000000.0,,,,,,32000.0,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Unreleased,,Unreleased,Likely,
large_scale,Llama 4 Maverick,2025-04-05,Meta AI,Meta AI,,United States of America,Multimodal,"Chat,Code generation,Visual question answering,Language modeling/generation,Question answering",2.244000000001e+24,400000000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Likely,
large_scale,Llama 4 Scout,2025-04-05,Meta AI,Meta AI,,United States of America,Multimodal,"Chat,Code generation,Visual question answering,Language modeling/generation,Question answering",4.08e+24,109000000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Likely,
large_scale,Amazon Nova Reel,2025-04-07,Amazon,Amazon,,United States of America,Video,"Video generation,Text-to-video,Image-to-video",,,,,,,,,,"Amazon Trainium1,NVIDIA A100,NVIDIA H100 SXM5 80GB",NVIDIA H100 / H800 / H200,API access,,Unreleased,Unknown,
large_scale,Amazon Nova Sonic,2025-04-08,Amazon,Amazon,,United States of America,Speech,"Speech-to-text,Speech recognition (ASR),Speech synthesis,Speech-to-speech,Audio question answering",,,,,,,,,,,,API access,,Unreleased,Confident,
large_scale,QWQ-Plus,2025-04-08,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Quantitative reasoning,Code generation",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Gen-4 Turbo,2025-04-09,Runway,Runway,,United States of America,Video,"Video generation,Image-to-video",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Pangu Ultra,2025-04-10,Huawei,Huawei,,China,Language,"Code generation,Language modeling/generation",1.0692e+25,135000000000.0,,,,,,8192.0,16.0,Huawei Ascend 910B,Huawei Ascend,Hosted access (no API),,Unreleased,Confident,
large_scale,Seaweed-7B,2025-04-11,ByteDance,ByteDance,,China,Video,"Video generation,Text-to-video,Image-to-video,Audio generation",9.0007697e+23,7000000000.0,,,,,,,83.0,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Unreleased,,Unreleased,Confident,
large_scale,SenseNova V6,2025-04-12,SenseTime,SenseTime,,Hong Kong,Multimodal,"Language modeling/generation,Quantitative reasoning,Question answering,Visual question answering,Video description,Character recognition (OCR),Code generation,Chat",,600000000000.0,,,,,,,,,,API access,,Unreleased,Confident,
large_scale,GLM-4-32B-0414,2025-04-14,Z.ai (Zhipu AI),"Z.ai (Zhipu AI),Tsinghua University",,China,Language,"Language modeling/generation,Question answering,Code generation,Search",2.88e+24,32000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,GLM-4-9B-0414,2025-04-14,Tsinghua University,Tsinghua University,,China,Language,"Language modeling/generation,Question answering,Quantitative reasoning,Code generation",8.1e+23,9000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,GLM-Z1-Rumination-32B-0414,2025-04-14,Tsinghua University,Tsinghua University,,China,Language,"Language modeling/generation,Question answering,Quantitative reasoning,Code generation",2.88e+24,32000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,GPT-4.1,2025-04-14,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Code generation,Question answering,Quantitative reasoning,Instruction interpretation,System control,Visual question answering,Video description",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,GPT-4.1 mini,2025-04-14,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Code generation,Question answering,Quantitative reasoning,Instruction interpretation,System control,Visual question answering,Video description",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,GPT-4.1 nano,2025-04-14,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Code generation,Question answering,Quantitative reasoning,Instruction interpretation,System control,Visual question answering,Video description",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Nemotron-H 56B,2025-04-14,NVIDIA,NVIDIA,,United States of America,Language,"Language modeling/generation,Question answering,Translation,Quantitative reasoning,Code generation",6.72e+24,56000000000.0,,,,,,6144.0,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Open weights (non-commercial),,Unreleased,Confident,
large_scale,Nemotron-H 8B,2025-04-14,NVIDIA,NVIDIA,,United States of America,Language,"Language modeling/generation,Question answering,Translation,Quantitative reasoning,Code generation",7.2e+23,8000000000.0,,,,,,,,,,Open weights (non-commercial),,Unreleased,Confident,
large_scale,Kling 2.0 Video Generation,2025-04-15,Kuaishou Technology,Kuaishou Technology,,China,Video,"Video generation,Image-to-video,Video-to-video,Text-to-video",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Seedream 3.0,2025-04-16,ByteDance,ByteDance,,China,Image generation,"Image generation,Text-to-image",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,o4-mini,2025-04-16,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Search,Question answering,Quantitative reasoning,Chat,Translation,Code generation,Visual question answering,Instruction interpretation,Visual puzzles",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Gemini 2.5 Flash,2025-04-17,Google DeepMind,Google DeepMind,,United States of America,Multimodal,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning,Visual question answering,Translation,Image captioning,Speech recognition (ASR),Video description,Search,Text summarization,Chat",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,MamayLM,2025-04-23,INSAIT,"INSAIT,ETH Zurich",,Multinational,Language,"Language modeling/generation,Language generation",4.36e+23,9000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,gpt-image-1,2025-04-23,OpenAI,OpenAI,,United States of America,Image generation,"Image generation,Text-to-image",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Foundation-sec-8b,2025-04-28,Cisco,Cisco,,United States of America,Language,"Language modeling/generation,Question answering",1.2242448e+24,8000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Qwen3-0.6B,2025-04-29,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",1.296e+23,600000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Qwen3-1.7B,2025-04-29,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",3.672e+23,1700000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Qwen3-14B,2025-04-29,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",3.1968e+24,14800000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Qwen3-235B-A22B,2025-04-29,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",4.752e+24,235000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Qwen3-30B-A3B,2025-04-29,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",6.48e+23,30000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Qwen3-32B,2025-04-29,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",7.0848e+24,32800000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Qwen3-4B,2025-04-29,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",8.64e+23,4000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Qwen3-8B,2025-04-29,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",1.7712e+24,8200000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Amazon Nova Premier,2025-04-30,Amazon,Amazon,,United States of America,Multimodal,"Language modeling/generation,Visual question answering,Video description,Question answering,Code generation,Character recognition (OCR),System control,Instruction interpretation,Retrieval-augmented generation",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,MiniMax-Speech-02-turbo,2025-05-02,MiniMax,MiniMax,,China,Speech,"Text-to-speech (TTS),Speech synthesis",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Gemini 2.5 Pro (May 2025),2025-05-06,Google DeepMind,Google DeepMind,,United States of America,Multimodal,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning,Visual question answering,Translation,Image captioning,Video description,Speech recognition (ASR)",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Mistral Medium 3,2025-05-07,Mistral AI,Mistral AI,,France,Multimodal,"Language modeling/generation,Visual question answering,Question answering,Quantitative reasoning,Code generation,Translation",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Pangu Ultra MoE,2025-05-07,Huawei,Huawei,,China,Language,"Language modeling/generation,Question answering",3.0888e+24,718000000000.0,,,,,,6000.0,,Huawei Ascend 910B,Huawei Ascend,Hosted access (no API),,Unreleased,Speculative,
large_scale,Seed1.5-VL,2025-05-11,ByteDance,ByteDance,,China,Multimodal,"Visual question answering,Video description,Language modeling/generation,Question answering,Character recognition (OCR)",1.388556e+24,,,,,,,,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,API access,,Unreleased,Confident,
large_scale,Minimax-Speech-02-HD,2025-05-12,MiniMax,MiniMax,,China,Speech,"Text-to-speech (TTS),Speech synthesis",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Marin 8B,2025-05-19,Marin,Marin,,United States of America,Language,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning",6.12e+23,8000000000.0,,,,,,,,"Google TPU v5e,Google TPU v4",Google TPU v5,Open weights (unrestricted),,Open source,Confident,
large_scale,Gemma 3n,2025-05-20,Google,Google,,United States of America,Multimodal,"Language modeling/generation,Question answering,Chat,Speech recognition (ASR),Translation,Speech-to-text,Visual question answering,Mathematical reasoning,Code generation,Character recognition (OCR)",5.181e+23,7850000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Confident,
large_scale,Imagen 4,2025-05-20,Google,Google,,United States of America,Image generation,"Image generation,Text-to-image",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Falcon-H1,2025-05-21,Technology Innovation Institute,Technology Innovation Institute,,United Arab Emirates,Language,"Language modeling/generation,Question answering,Code generation",3.672e+24,34000000000.0,,,,,,4096.0,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Veo 3,2025-05-21,Google DeepMind,Google DeepMind,,United States of America,Video,"Video generation,Image-to-video,Text-to-video",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Claude Opus 4,2025-05-22,Anthropic,Anthropic,,United States of America,Multimodal,"Code generation,Language modeling/generation,Quantitative reasoning,Search,Visual question answering,Translation,Image captioning,Instruction interpretation,Mathematical reasoning,Visual puzzles,Code autocompletion,Chat,Character recognition (OCR),Language modeling,Language generation,Text autocompletion,Retrieval-augmented generation,System control",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Claude Sonnet 4,2025-05-22,Anthropic,Anthropic,,United States of America,Multimodal,"Code generation,Language modeling/generation,Quantitative reasoning,Search,Visual question answering,Translation,Image captioning,Instruction interpretation,Mathematical reasoning,Visual puzzles,Code autocompletion,Chat,Character recognition (OCR),Language modeling,Language generation,Text autocompletion,Retrieval-augmented generation,System control",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Codestral Embed,2025-05-28,Mistral AI,Mistral AI,,France,Language,"Code generation,Code autocompletion,Retrieval-augmented generation",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,DeepSeek-R1 (May 2025),2025-05-28,DeepSeek,DeepSeek,,China,Language,"Language modeling/generation,Code generation,Quantitative reasoning,Question answering",4.020010000000001e+24,671000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Pangu Pro MoE,2025-05-28,Huawei,Huawei,,China,Language,"Language modeling/generation,Question answering,Quantitative reasoning,Mathematical reasoning,Code generation",1.287e+24,71990000000.0,,,,,,4000.0,,Huawei Ascend 800T A2,Huawei Ascend,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Kling 2.1,2025-05-29,Kuaishou Technology,Kuaishou Technology,,China,Video,"Image-to-video,Video generation",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Eleven v3,2025-06-03,ElevenLabs,ElevenLabs,,United States of America,Speech,"Text-to-speech (TTS),Speech synthesis",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,MiMo-VL-7B-SFT,2025-06-04,Xiaomi Corp,Xiaomi Corp,,China,Multimodal,"Character recognition (OCR),Image captioning,Language modeling/generation,Question answering,Visual question answering,Video,Video description",1.1508e+24,7000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Gemini 2.5 Pro (Jun 2025),2025-06-05,Google DeepMind,Google DeepMind,,United States of America,Multimodal,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning,Visual question answering,Translation,Image captioning,Video description,Speech recognition (ASR)",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,MiMo-7B-Base,2025-06-05,Xiaomi Corp,Xiaomi Corp,,China,Language,"Language modeling/generation,Question answering,Quantitative reasoning,Code generation",1.05e+24,7000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Seedance 1.0,2025-06-10,ByteDance,ByteDance,,China,Video,"Video generation,Text-to-video,Image-to-video",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,Cosmos-Predict2-14B-Text2Image,2025-06-11,NVIDIA,NVIDIA,,United States of America,Image generation,"Text-to-image,Image generation",,14000000000.0,,,,,,,,,,Open weights (restricted use),,Open source,Confident,
large_scale,Cosmos-Predict2-14B-Video2World,2025-06-11,NVIDIA,NVIDIA,,United States of America,Video,"Robotic manipulation,System control,Video generation",,14000000000.0,,,,,,,,,,Open weights (restricted use),,Open source,Confident,
large_scale,Cosmos-Predict2-2B-Text2Image,2025-06-11,NVIDIA,NVIDIA,,United States of America,Image generation,"Text-to-image,Image generation",,2000000000.0,,,,,,,,,,Open weights (restricted use),,Open source,Confident,
large_scale,Cosmos-Predict2-2B-Video2World,2025-06-11,NVIDIA,NVIDIA,,United States of America,Video,"Robotic manipulation,System control,Video generation",,2000000000.0,,,,,,,,,,Open weights (restricted use),,Open source,Confident,
large_scale,Seed 1.6,2025-06-11,ByteDance,ByteDance,,China,Multimodal,"Language modeling/generation,Image captioning,Video generation",,230000000000.0,,,,,,,,,,API access,,Unreleased,Confident,
large_scale,Seed-1.6-Thinking,2025-06-11,ByteDance,ByteDance,,China,Multimodal,"Language modeling/generation,Vision-language generation",,230000000000.0,,,,,,,,,,API access,,Unreleased,Confident,
large_scale,MiniMax-M1-40k,2025-06-13,MiniMax,MiniMax,,China,Language,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning",4.1861931e+24,456000000000.0,,,,,,,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,Unreleased,Likely,
large_scale,MiniMax-M1-80k,2025-06-13,MiniMax,MiniMax,,China,Language,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning",4.3240062e+24,456000000000.0,,,,,,,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Minimax Hailuo 02,2025-06-18,MiniMax,"MiniMax,Hailuo AI",,Multinational,Video,"Video generation,Text-to-video,Image-to-video",,,,,,,,,,,,API access,,Unreleased,Unknown,
large_scale,ERNIE-4.5-21B-A3B,2025-06-29,Baidu,Baidu,,China,Language,"Language modeling/generation,Quantitative reasoning,Code generation,Translation,Question answering",1.8e+23,21000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Speculative,
large_scale,ERNIE-4.5-300B-A47B,2025-06-29,Baidu,Baidu,,China,Language,"Language modeling/generation,Quantitative reasoning,Code generation,Translation,Question answering",2.82e+24,300000000000.0,,,,,,,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,Unreleased,Speculative,
large_scale,dots.llm1,2025-07-06,Rednote,Rednote,,China,Language,"Language modeling/generation,Question answering",1.2164856e+24,142000000000.0,,,,,,,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Grok 4,2025-07-09,xAI,xAI,,United States of America,Multimodal,"Language modeling/generation,Question answering,Search,Visual question answering,Character recognition (OCR),Image captioning,Quantitative reasoning",5.0000000000001e+26,3000000000000.0,,,,,,200000.0,,,,API access,,Unreleased,Speculative,
large_scale,Kimi K2,2025-07-11,Moonshot,Moonshot,,China,Language,"Language modeling/generation,Code generation,Question answering,Quantitative reasoning,Search,Table tasks",2.976e+24,1000000000000.0,,,,,,,,NVIDIA H800 SXM5,NVIDIA H100 / H800 / H200,Open weights (restricted use),,Unreleased,Confident,
large_scale,EXAONE 4.0 (32B),2025-07-15,LG AI Research,LG AI Research,,Korea (Republic of),Language,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning,Translation",2.69000000000001e+24,32000000000.0,,,3192.0,133.0,,512.0,,NVIDIA H200 SXM,NVIDIA H100 / H800 / H200,Open weights (non-commercial),,Unreleased,Confident,
large_scale,Qwen3-Coder-480B-A35B,2025-07-22,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Code generation,System control",1.575e+24,480000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,Qwen3-235B-A22B (Jul 2025),2025-07-25,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",4.752e+24,235000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Qwen3-235B-A22B-Thinking (Jul 2025),2025-07-25,Alibaba,Alibaba,,China,Language,"Language modeling/generation,Question answering,Mathematical reasoning,Quantitative reasoning,Code generation,Translation",4.752e+24,235000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Wan 2.2 14B T2V,2025-07-28,Alibaba,Alibaba,,China,Video,"Video generation,Text-to-video",4.2e+23,14000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
large_scale,Tri-21B,2025-08-01,Trillion Labs,Trillion Labs,,Korea (Republic of),Language,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning",2.95e+23,20730000000.0,,,,,,,,,,Open weights (restricted use),,Unreleased,Confident,
large_scale,GLM-4.5,2025-08-05,Z.ai (Zhipu AI),"Z.ai (Zhipu AI),Tsinghua University",,China,Language,"Language modeling/generation,Question answering,Code generation,Quantitative reasoning",4.42e+24,355000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,GLM-4.5-Air,2025-08-05,Z.ai (Zhipu AI),"Z.ai (Zhipu AI),Tsinghua University",,China,Language,"Language modeling/generation,Question answering,Visual question answering,Image captioning,Video description,Table tasks,Character recognition (OCR)",1.656e+24,106000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Confident,
large_scale,gpt-oss-120b,2025-08-05,OpenAI,OpenAI,,United States of America,Language,"Language modeling/generation,Question answering",4.94e+24,116830000000.0,,,,,,,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,,Confident,
large_scale,gpt-oss-20b,2025-08-05,OpenAI,OpenAI,,United States of America,Language,"Language modeling/generation,Question answering",5.49e+23,20910000000.0,,,,,,,,NVIDIA H100 SXM5 80GB,NVIDIA H100 / H800 / H200,Open weights (unrestricted),,,Confident,
large_scale,GPT-5,2025-08-07,OpenAI,OpenAI,,United States of America,Multimodal,"Language modeling/generation,Question answering",6.6e+25,,,,,,,,,,,API access,,Unreleased,Speculative,
large_scale,GLM-4.1V-Thinking,2025-08-15,Z.ai (Zhipu AI),"Z.ai (Zhipu AI),Tsinghua University",,China,Multimodal,"Language modeling/generation,Question answering,Visual question answering,Image captioning",9.18e+23,9000000000.0,,,,,,,,,,Open weights (unrestricted),,Unreleased,Likely,
