id,title,megawatts,primary_company,companies,continent,country,region,city,status_class,status_raw,energy_class,energy_raw,focus_class,focus_raw,start_year,lat,lng,geo_precision,source_url
neom-oxagon-ai-data-center-campus,NEOM/DataVolt Oxagon AI Factory Campus Overlap,,NEOM,NEOM; DataVolt,Middle East,Saudi Arabia,"Oxagon, NEOM",Oxagon,Unknown,overlapping NEOM/DataVolt Oxagon AI factory campus record; selected MW tracked on canonical record,Renewable,Overlapping NEOM/DataVolt Oxagon renewable-backed AI factory campus record,HPC,AI factory / HPC campus,2025,27.5679,35.546,city,https://www.neom.com/en-us/newsroom/datavolt-signs-agreement-with-neom;
nvidia-israel-1-ai-supercomputer-israel,NVIDIA Israel-1 AI Supercomputer (Israel),,NVIDIA,NVIDIA; Dell Technologies,Middle East,Israel,Israel (undisclosed NVIDIA data center),,Operational,operational,Unknown,Grid (energy procurement not disclosed),HPC,AI supercomputing for research and selected partners,2023,31.0461,34.8516,exact,https://nvidianews.nvidia.com/news/nvidia-launches-accelerated-ethernet-platform-for-hyperscale-generative-ai;
openai-g42-abu-dhabi-ai-megacluster,OpenAI / G42 Stargate UAE Cluster,,OpenAI,OpenAI; G42; Khazna Data Centers; Oracle; NVIDIA; Cisco; SoftBank Group,Middle East,United Arab Emirates,Abu Dhabi,Abu Dhabi,Under construction,under construction / first 200 MW expected in 2026,Unknown,Unknown facility-specific energy procurement; cluster sits within the UAE-US AI Campus power envelope,Training & inference,Training and inference cluster for OpenAI workloads and UAE sovereign AI capability,2026,24.4539,54.3773,exact,https://openai.com/index/introducing-stargate-uae/;
scala-ai-city-eldorado-do-sul-brazil,Scala — AI City (Eldorado do Sul),4750.0,Scala Data Centers,Scala Data Centers,South America,Brazil,Rio Grande do Sul,Eldorado do Sul,Planned,planned campus with 5 GW grid-connection authorization and 54 MW first phase disclosed,Renewable,100 percent renewable and certified energy strategy with long-term wind and hydro supply arrangements,Training & inference,Training and Inference,2024,-30.003,-51.301,exact,https://www.prnewswire.com/news-releases/scala-ai-city-brazils-ministry-of-mines-and-energy-approves-5-gw-power-connection-for-data-center-city-in-rio-grande-do-sul-302455610.html;
elea-rio-ai-city-brazil,Elea Rio AI City,1500.0,Elea Data Centers,Elea Data Centers,South America,Brazil,Rio de Janeiro,Rio de Janeiro,Operational,RJO1 operational; phased Rio AI City first-phase buildout in progress with RJO2 delivery beginning in 2026,Renewable,Certified renewable energy capacity for phased Rio AI City buildout,General cloud,AI and cloud workloads across a phased Rio data-center district,2025,-22.906,-43.172,exact,https://eleadatacenters.com/en/rio-ai-city/;
microsoft-brazil-sao-paulo-expansion,Microsoft — São Paulo AI Infrastructure (Expansion),500.0,Microsoft,Microsoft,South America,Brazil,São Paulo,São Paulo,Operational,operational,Renewable,Renewable (Wind-powered),Inference,"Inference (Azure OpenAI Service, Copilot)",2024,-23.5505,-46.6333,exact,https://news.microsoft.com/en-xm/2024/09/26/microsoft-announces-its-largest-single-investment-in-brazil-r14-7-billion-over-three-years-to-expand-cloud-and-ai-infrastructure-and-train-5-million-people/
aws-brazil-cloud-region-expansion,AWS — Brazil AI Infrastructure (Expansion),300.0,Amazon,Amazon Web Services,South America,Brazil,São Paulo,São Paulo,Operational,operational,Renewable,Renewable (Solar and Wind projects),Training & inference,"Inference and Training (Trainium, Inferentia, Graviton)",2024,-23.5505,-46.6333,exact,https://aws.amazon.com/about-aws/whats-new/2024/09/aws-invest-10-billion-reais-brazil-cloud-ai/;
odata-bg03-bogota-ai-campus-colombia,ODATA — BG03 Bogotá AI Campus,120.0,ODATA (Aligned Data Centers),ODATA (Aligned Data Centers),South America,Colombia,Cundinamarca,Bogotá,Under construction,under_construction,Unknown,Unknown,HPC,HPC / Supercomputing,,4.609,-74.081,exact,https://www.dataxconnect.com/odata-announces-massive-expansion-in-colombia
aws-santiago-ai-region-chile,AWS — Santiago AI Region,100.0,Amazon,Amazon Web Services,South America,Chile,Santiago Metropolitan,Santiago,Planned,planned,Renewable,Renewable,Unknown,Unknown,,-33.448,-70.667,exact,https://www.bnamericas.com/en/news/aws-to-invest-us4bn-in-chile-infrastructure-region
microsoft-azure-colombia-bogota,Microsoft Azure — Colombia (Bogotá),80.0,Microsoft,Microsoft,South America,Colombia,Cundinamarca,Bogotá,Operational,operational,Mixed,Mixed,AI (unspecified),"Azure AI services, Latin American enterprise AI workloads",2024,4.711,-74.0721,exact,https://news.microsoft.com/es-xl/2024/03/07/microsoft-anuncia-la-apertura-de-su-primera-region-cloud-en-colombia/
google-cloud-chile-santiago-region,Google Cloud — Chile Region (Santiago),50.0,Google,Google,South America,Chile,Santiago Metropolitan,Santiago,Operational,operational,Renewable,Renewable,Inference,"Inference (Google AI, Latin America market)",2021,-33.459,-70.648,exact,https://cloud.google.com/blog/topics/infrastructure/google-cloud-region-in-chile;
microsoft-argentina-ai-cloud-region,Microsoft — Argentina AI Cloud Region,50.0,Microsoft,Microsoft,South America,Argentina,Buenos Aires,Buenos Aires,Planned,planned,Mixed,Mixed,Inference,General Cloud + AI Inference (South American market),2025,-34.6037,-58.3816,exact,https://news.microsoft.com/es-xl/2024/07/11/microsoft-to-expand-its-ai-infrastructure-in-argentina/
microsoft-chile-central-ai-infrastructure,Microsoft — Chile Central AI Infrastructure,50.0,Microsoft,Microsoft,South America,Chile,Santiago Metropolitan Region,Santiago,Operational,operational,Renewable,Renewable (Solar and Wind),Inference,Inference and Sovereign AI Data Residency,2025,-33.3644,-70.7303,exact,https://news.microsoft.com/en-xm/2025/06/12/microsoft-launches-its-first-cloud-region-in-chile-chile-central-accelerating-ai-innovation-and-digital-transformation/
aws-peru-ai-cloud-region,AWS — Peru Cloud Region (Announced),40.0,Amazon,Amazon Web Services,South America,Peru,Lima,Lima,Announced,announced,Mixed,Mixed,Inference,General Cloud + AI Inference (Andean market),2026,-12.0464,-77.0428,exact,https://aws.amazon.com/about-aws/whats-new/2024/07/aws-announces-new-south-america-region-peru/
google-cloud-argentina-buenos-aires,Google Cloud — Argentina Region (Buenos Aires),40.0,Google,Google,South America,Argentina,Buenos Aires Province,Buenos Aires,Operational,operational,Grid,Grid,Inference,"Inference (Google AI, Mercado Libre, Argentine fintech)",2023,-34.614,-58.443,exact,https://cloud.google.com/blog/topics/infrastructure/announcing-google-cloud-region-in-argentina;
google-cloud-colombia-ai-region,Google Cloud — Colombia AI Region,40.0,Google,Google,South America,Colombia,Cundinamarca,Bogotá,Operational,operational,Mixed,Mixed,Inference,General Cloud + AI Inference (Andean region),2023,4.711,-74.0721,exact,https://cloud.google.com/about/locations/bogota;
equinix-sp7-sao-paulo-brazil,Equinix SP7 São Paulo (Brazil),14.0,Equinix,Equinix,South America,Brazil,São Paulo,São Paulo,Planned,planned,Renewable,Renewable (Utility PPA),Training,Hyperscale Training and AI Cloud,2026,-23.55,-46.633,exact,https://www.equinix.com/newsroom/press-releases/2026/02/equinix-brazil-sp7-data-center-expansion
airtrunk-mel2-melbourne-hyperscale-campus,AirTrunk — MEL2 Melbourne,354.0,AirTrunk,AirTrunk,Oceania,Australia,Victoria,Melbourne,Planned,planned,Renewable,Renewable,Unknown,Unknown,,-37.813,144.963,exact,https://airtrunk.com/airtrunk-announces-mel2-its-second-melbourne-hyperscale-data-centre/
aws-sydney-ap-southeast-2-australia,Amazon Web Services — AP-SOUTHEAST-2 Sydney Region,300.0,Amazon,Amazon Web Services,Oceania,Australia,New South Wales,Sydney,Operational,operational,Renewable,Renewable (100% matched via Large-scale Generation Certificates),Inference,"General Cloud + AI Inference (Bedrock, SageMaker APAC South, government AI)",2012,-33.869,151.209,exact,https://aws.amazon.com/about-aws/global-infrastructure/regions_az/;
datagrid-ai-factory-southland-new-zealand,Datagrid — 'AI Factory' (Southland),280.0,Datagrid New Zealand,Datagrid New Zealand,Oceania,New Zealand,Southland,Invercargill,Planned,planned,Renewable,Renewable,Training & inference,Training and Inference,,-46.413,168.353,exact,https://www.rnz.co.nz/news/business/512345/datagrid-gets-consent-for-massive-southland-data-centre
microsoft-kemps-creek-sydney-hyperscale-campus,Microsoft — Kemps Creek AI Campus (Sydney),190.0,Microsoft,Microsoft,Oceania,Australia,New South Wales,Sydney,Under construction,under_construction,Unknown,Unknown,Unknown,Unknown,,-33.847,150.781,exact,https://www.itnews.com.au/news/microsoft-plans-190mw-data-centre-for-western-sydney-600321
nextdc-m4-melbourne-ai-factory,NEXTDC — M4 Melbourne 'AI Factory',160.0,NEXTDC,NEXTDC,Oceania,Australia,Victoria,Melbourne,Under construction,under_construction,Unknown,Unknown,Training & inference,Training and Inference,,-37.828,144.912,exact,https://www.nextdc.com/blog/nextdc-unveils-m4-melbourne-ai-factory
google-sydney-australia-ai-data-center,Google — Sydney AI Data Center (Australia-Southeast1),120.0,Google,Google,Oceania,Australia,New South Wales,Sydney,Operational,operational,Renewable,Renewable (100% via Australian LGCs and wind PPAs),Inference,"Inference (Google Cloud Australia, Search ANZ, Vertex AI ANZ)",2017,-33.862,151.204,exact,https://cloud.google.com/about/locations/sydney;
aws-new-zealand-cloud-region,AWS — Asia Pacific (New Zealand) Region,100.0,Amazon,Amazon Web Services,Oceania,New Zealand,Auckland,Auckland,Operational,operational,Unknown,Unknown,Training & inference,Training and Inference,,-36.848,174.763,exact,https://aws.amazon.com/about-aws/global-infrastructure/new-zealand/
microsoft-aotearoa-new-zealand-region,Microsoft — Aotearoa (NZ North) Region,100.0,Microsoft,Microsoft,Oceania,New Zealand,Auckland,Auckland,Operational,operational,Renewable,Renewable,Unknown,Unknown,,-36.852,174.768,exact,https://news.microsoft.com/en-nz/2024/microsoft-announces-the-opening-of-its-first-data-centre-region-in-new-zealand/
aws-melbourne-ap-southeast-4-australia,Amazon Web Services — Melbourne Australia Region (ap-southeast-4),80.0,Amazon,Amazon Web Services,Oceania,Australia,Victoria,Melbourne,Operational,operational,Mixed,Mixed (renewable targets),Inference,"Inference (AWS AI services, Australian data residency)",2023,-37.814,144.963,exact,https://aws.amazon.com/blogs/aws/now-open-aws-melbourne-australia-region/;
google-cloud-new-zealand-auckland-region,Google Cloud — New Zealand Region (Auckland),40.0,Google,Google,Oceania,New Zealand,Auckland,Auckland,Operational,operational,Renewable,Renewable,Inference,"Inference (Google AI, ANZ market)",2023,-36.852,174.763,exact,https://cloud.google.com/blog/products/infrastructure/google-cloud-region-in-new-zealand;
google-christmas-island-ai-data-node,Google — Christmas Island AI Data Node,7.0,Google,Google,Oceania,Australia,Christmas Island,Flying Fish Cove,Planned,planned,Unknown,Unknown,Inference,Inference,,-10.421,105.672,exact,https://www.theguardian.com/technology/2026/jan/15/google-to-build-data-centre-on-christmas-island
microsoft-australia-ai-expansion,Microsoft Australia AI Infrastructure Expansion,,Microsoft,Microsoft,Oceania,Australia,"New South Wales, Victoria, ACT","Sydney, Melbourne, Canberra",Operational,operational and expanding Australia cloud regions,Renewable,"Microsoft says the Australia expansion supports its sustainability commitments, including renewable energy, water-cooling, and diesel fuel reduction initiatives.",General cloud,"Microsoft Australia cloud and AI infrastructure expansion across Canberra, Melbourne, and Sydney",2023,-24.7761,134.755,country,https://news.microsoft.com/en-au/features/microsoft-announces-a5-billion-investment-in-computing-capacity-and-capability-to-help-australia-seize-the-ai-era/;
naver-nvidia-morocco-ai-data-center,Naver & NVIDIA Morocco AI Data Center (Tamesna),500.0,Naver,Naver; NVIDIA; Nexus Core Systems; Lloyd Capital; TAQA Morocco,Africa,Morocco,Northern Africa,Tamesna,Planned,planned,Renewable,100% renewable (solar & wind via TAQA),AI (unspecified),Hyperscale AI factory for EMEA,2025,33.919,-6.898,exact,https://www.developingtelecoms.com/telecom-technology/data-centres-networks/16249-naver-nvidia-plan-500mw-ai-data-centre-in-morocco.html;
aws-cape-town-africa-south-1-south-africa,AWS — Africa (Cape Town) af-south-1,120.0,Amazon,Amazon; AWS,Africa,South Africa,Western Cape,Cape Town,Operational,operational,Mixed,Mixed,General cloud,"AI cloud services, Bedrock, Sub-Saharan African AI workloads",2020,-33.9249,18.4241,exact,https://aws.amazon.com/blogs/aws/aws-launches-africa-cape-town-region/
aws-cairo-middle-east-south-1-egypt,AWS — Middle East South (Cairo) me-south-2,100.0,Amazon,Amazon; AWS,Africa,Egypt,Cairo Governorate,Cairo,Planned,planned,Mixed,Mixed,General cloud,"AI cloud services, Bedrock, emerging markets AI infrastructure",2026,30.0444,31.2357,exact,https://aws.amazon.com/blogs/aws/aws-infrastructure-expansion-middle-east-africa/
ethiopia-national-ai-factory,Ethiopia — National AI Factory,100.0,Ethiopian AI Institute & International Investors,Ethiopian AI Institute & International Investors,Africa,Ethiopia,Addis Ababa,Addis Ababa,Planned,planned,Renewable,Hydroelectric,Training,Training,,9.033,38.75,exact,https://www.fanabc.com/english/ethiopia-launches-first-national-ai-factory/
microsoft-g42-olkaria-geothermal-data-center-kenya,Microsoft & G42's Olkaria Geothermal Data Center (Kenya),100.0,Microsoft,Microsoft; G42,Africa,Kenya,Eastern Africa,Naivasha,Planned,planned,Renewable,Geothermal,General cloud,Cloud & AI services (Azure Kenya region),,-0.8931,36.3089,exact,https://www.datacenterdynamics.com/en/news/microsoft-and-g42-to-build-geothermal-powered-data-center-in-kenya/;
microsoft-south-africa-ai-region,Microsoft Azure — South Africa AI Region,80.0,Microsoft,Microsoft,Africa,South Africa,Gauteng,Johannesburg,Operational,operational,Mixed,Mixed,Inference,General Cloud + AI Inference (Sub-Saharan Africa),2019,-26.2041,28.0473,exact,https://azure.microsoft.com/en-us/global-infrastructure/geographies/#geographies;
aws-cape-town-south-africa-cloud-region,Amazon Web Services — Cape Town Africa Region (af-south-1),60.0,Amazon,Amazon Web Services,Africa,South Africa,Western Cape,Cape Town,Operational,operational,Grid,Grid,Inference,"Inference (AWS AI services, Africa market)",2020,-33.925,18.424,exact,https://aws.amazon.com/blogs/aws/now-open-aws-africa-cape-town-region/;
aws-south-africa-cape-town-region,AWS — Cape Town Africa Region,60.0,Amazon,Amazon Web Services,Africa,South Africa,Western Cape,Cape Town,Operational,operational,Mixed,Mixed,Inference,General Cloud + AI Inference,2020,-33.9249,18.4241,exact,https://aws.amazon.com/local/south-africa/;
google-cloud-africa-johannesburg-region,Google Cloud — Johannesburg Africa Region,60.0,Google,Google,Africa,South Africa,Gauteng,Johannesburg,Operational,operational,Mixed,Mixed,Inference,General Cloud + AI Inference,2024,-26.2041,28.0473,exact,https://cloud.google.com/about/locations/johannesburg;
microsoft-azure-south-africa-johannesburg,Microsoft Azure — South Africa North Region (Johannesburg),60.0,Microsoft,Microsoft,Africa,South Africa,Gauteng,Johannesburg,Operational,operational,Grid,Grid,Inference,"Inference (Azure AI, Africa market, Microsoft Copilot)",2019,-26.205,28.049,exact,https://azure.microsoft.com/en-us/global-infrastructure/geographies/#geographies;
microsoft-azure-nigeria-lagos-announced,"Microsoft Azure — Nigeria Region (Lagos, Announced)",50.0,Microsoft,Microsoft,Africa,Nigeria,Lagos State,Lagos,Announced,announced,Grid,Grid,Inference,"Inference (Azure AI, West Africa market)",2026,6.524,3.379,exact,https://news.microsoft.com/en-xm/2023/09/12/microsoft-commits-1-billion-to-strengthen-africas-digital-future/;
egypt-government-data-cloud-computing-center,Egypt Government Data & Cloud Computing Center,25.0,Government of Egypt,Government of Egypt; MCIT,Africa,Egypt,Cairo,Cairo,Operational,operational,Grid,Grid (Egyptian Electricity Holding Company),AI (unspecified),Government AI & Analytics,2024,29.9389,31.44,exact,https://www.datacenterdynamics.com/en/news/egypt-inaugurates-government-data-and-cloud-computing-center/;
raxio-dar-es-salaam-ai-data-center-tanzania,Raxio — Dar es Salaam AI Data Center,10.0,Raxio Group,Raxio Group,Africa,Tanzania,Dar es Salaam,Dar es Salaam,Planned,planned,Unknown,Unknown,General cloud,General Cloud,,-6.792,39.208,exact,https://www.raxiogroup.com/raxio-tanzania-to-open-in-2026/
mtn-ai-data-center-nigeria,MTN AI Data Center (Nigeria),9.0,MTN Group,MTN Group; Genova (MTN AI infrastructure),Africa,Nigeria,Western Africa,Ikeja,Under construction,under_construction,Grid,Grid with on-site backup generation,General cloud,AI cloud & co-location services,2025,6.6059,3.3491,exact,https://digitalinfranetwork.com/news/mtn-pours-240m-into-lagos-data-hub-eyes-ai-and-cloud-growth/;
equinix-lg3-lagos-nigeria,Equinix LG3 Lagos (Nigeria),1.0,Equinix,Equinix,Africa,Nigeria,Lagos,Lagos,Planned,planned,Grid,Grid + On-site Generation,General cloud,Colocation and Interconnection,2026,6.455,3.384,exact,https://www.equinix.com/newsroom/press-releases/2026/01/equinix-expands-in-africa-with-new-lagos-data-center
cassava-ai-data-center-egypt,Cassava AI Data Center (Egypt),,Cassava Technologies,Cassava Technologies; Africa Data Centres; NVIDIA,Africa,Egypt,Northern Africa,Cairo,Planned,planned,Renewable,Grid (with renewable integration opportunities),AI (unspecified),North African AI compute hub,2025,30.0444,31.2357,exact,https://www.techinafrica.com/nvidia-partners-with-cassava-to-build-ai-ready-data-centres-across-africa/;
cassava-ai-data-center-morocco,Cassava AI Data Center (Morocco),,Cassava Technologies,Cassava Technologies; Africa Data Centres; NVIDIA,Africa,Morocco,Northern Africa,Casablanca,Planned,planned,Renewable,Grid (renewable potential),AI (unspecified),Maghreb AI infrastructure node,2026,33.5731,-7.5898,exact,https://www.techinafrica.com/nvidia-partners-with-cassava-to-build-ai-ready-data-centres-across-africa/;
cassava-ai-data-center-nigeria,Cassava AI Data Center (Nigeria),,Cassava Technologies,Cassava Technologies; Africa Data Centres; NVIDIA,Africa,Nigeria,Western Africa,Lagos,Planned,planned,Grid,Grid (enhanced reliability planned),AI (unspecified),Sovereign AI compute facility,2025,6.5244,3.3792,exact,https://www.datacenterdynamics.com/en/news/cassava-technologies-brings-nvidia-powered-ai-supercomputer-to-south-africa/;
cassava-ai-data-center-south-africa,Cassava AI Data Center (South Africa),,Cassava Technologies,Cassava Technologies; Africa Data Centres; NVIDIA,Africa,South Africa,Southern Africa,Johannesburg,Under construction,under_construction,Renewable,Grid (with renewable mix),Training & inference,"AI training & inference ""factory""",2025,-26.2041,28.0473,exact,https://www.datacenterdynamics.com/en/news/cassava-technologies-brings-nvidia-powered-ai-supercomputer-to-south-africa/;
google-saint-ghislain-belgium-ai-data-center,"Google — Saint-Ghislain, Belgium AI Data Center Campus",300.0,Google,Google,Other,Belgium,Wallonia,Saint-Ghislain,Operational,operational,Renewable,Renewable,Training & inference,"Training, Inference (Google AI, Gemini Europe)",2010,50.45,3.828,exact,https://www.google.com/about/datacenters/locations/saint-ghislain/;
google-cloud-belgium-st-ghislain,Google Cloud — Belgium Data Center (Saint-Ghislain),250.0,Google,Google,Other,Belgium,Hainaut,Saint-Ghislain,Operational,operational,Renewable,Renewable,Training & inference,"AI training, Gemini inference, European AI cloud services",2010,50.4524,3.8218,exact,https://www.google.com/about/datacenters/locations/saint-ghislain/
softbank-france-ai-data-center-capacity-program,SoftBank France AI Data Center Capacity Program,5000.0,SoftBank,SoftBank Group; SB Energy; Schneider Electric; EDF,Europe,France,Hauts-de-France and additional France sites,,Planned,planned national AI data center capacity program; first 3.1 GW phase targeted by 2031,Grid,French grid and low-carbon power context; EDF/Bouchain and Schneider Electric infrastructure partnership noted,General cloud,"High-performance AI compute capacity for AI companies, cloud providers, enterprises, public institutions, and research organizations",2031,46.6034,1.8883,country,https://group.softbank/en/news/press/20260531_0;
romania-black-sea-ai-gigafactory,Romania Black Sea AI Gigafactory Bid,1500.0,Romanian Ministry of Economy,Romanian Ministry of Economy; EuroHPC JU; Romanian AI Gigafactory Consortium,Europe,Romania,Cernavoda and Doicesti,,Announced,planned bid / letter of intent through EuroHPC AI Gigafactory process; no selected developer or construction,Nuclear,"Proposed nuclear plus renewable / zero-emission energy mix up to 1,500 MW",AI (unspecified),Sovereign AI gigafactory and AI accelerator infrastructure,2025,45.9852,24.6859,country,https://seenews.com/news/romania-submits-bid-to-host-5-bln-ai-factory-1277447;
mgx-mistral-ai-campus-paris-region,Campus AI / MGX-Mistral 1.4 GW France AI Campus,1400.0,MGX,MGX; Bpifrance; Mistral AI; NVIDIA; Campus AI,Europe,France,Seine-et-Marne / Paris region,,Planned,planned AI campus; construction expected H2 2026 with operations targeted from 2028,Grid,French low-carbon grid context; high-voltage grid interface procurement reported,Training & inference,"Sovereign AI campus for training, inference, and applied AI infrastructure",2026,48.619,3.0418,region,https://www.polytechnique.edu/en/press-room/press-releases/mgx-bpifrance-mistral-ai-and-nvidia-launch-joint-venture-build-europes-largest-ai-campus-france;
edf-opcore-montereau-ai-data-center-france,EDF / OpCore Montereau AI Data Center,700.0,OpCore,OpCore; EDF; iliad Group; InfraVia Capital Partners,Europe,France,"Montereau-Vallee-de-la-Seine, Ile-de-France",,Announced,planned / exclusive negotiations for former power-plant site,Grid,Low-carbon French grid connection on EDF former power-plant land,AI (unspecified),AI computing center and hyperscale infrastructure; tenant workload mix not disclosed,2025,46.6034,1.8883,country,https://www.iliad.fr/en/actualites/article/edf-and-op-core-to-develop-a-high-power-data-center-on-site-of-former-thermal-power-plant-in-montereau-vallee-de-la-seine-wider-paris-metropolitan-region;
microsoft-azure-poland-central-warsaw,Microsoft Azure — Poland Central (Warsaw),500.0,Microsoft,Microsoft,Europe,Poland,Masovian,Warsaw,Operational,operational,Mixed,Mixed,General cloud,"AI cloud services, Azure OpenAI, enterprise AI workloads",2023,52.2297,21.0122,exact,https://news.microsoft.com/europe/2023/01/31/microsoft-to-invest-1-billion-in-poland-expanding-access-to-ai/
microsoft-azure-uk-south-london,Microsoft Azure — UK South Region (London),500.0,Microsoft,Microsoft,Europe,United Kingdom,Greater London,London,Operational,operational,Renewable,Renewable (100% via PPAs and renewable energy certificates),Inference,"Inference (Azure OpenAI Service UK, Copilot, public sector AI)",2016,51.515,-0.141,exact,https://azure.microsoft.com/en-gb/explore/global-infrastructure/geographies/#geographies;
microsoft-sweden-central-ai-infrastructure,Microsoft — Sweden Central AI Infrastructure,500.0,Microsoft,Microsoft,Europe,Sweden,Gävle / Sandviken / Staffanstorp,Gävle,Operational,operational,Renewable,Renewable (100% Carbon-Free),Training & inference,"Training and Inference (20,000+ GPUs)",2021,60.6749,17.1413,exact,https://news.microsoft.com/en-se/2024/06/03/microsoft-announces-3-2-billion-investment-to-accelerate-swedens-ai-transformation/
rolls-royce-smr-data-center-initiative,Rolls-Royce SMR-Powered Data Center Initiative,470.0,Rolls-Royce,Rolls-Royce; UK Government,Europe,United Kingdom,Europe,London,Planned,planned,Nuclear,Nuclear (Small Modular Reactors),General cloud,General Cloud,,51.5072,-0.1276,exact,https://www.thetimes.co.uk/article/nuclear-powered-data-centres-looking-to-become-cost-effective-qpgskj8xv;
aws-eu-west-1-dublin-ireland,Amazon Web Services — EU-WEST-1 Dublin Region,450.0,Amazon,Amazon Web Services,Europe,Ireland,County Dublin,Dublin,Operational,operational,Renewable,Renewable (100% matched via PPAs),Inference,"General Cloud + AI Inference (Bedrock, SageMaker EU workloads)",2007,53.333,-6.249,exact,https://aws.amazon.com/about-aws/global-infrastructure/regions_az/;
aws-london-uk-south-region,Amazon Web Services — EU-WEST-2 London Region,400.0,Amazon,Amazon Web Services,Europe,United Kingdom,Greater London,London,Operational,operational,Renewable,Renewable (100% via PPAs),Inference,"General Cloud + AI Inference (Bedrock, SageMaker UK, public sector AI)",2016,51.509,-0.118,exact,https://aws.amazon.com/about-aws/global-infrastructure/regions_az/;
google-eemshaven-netherlands-ai-data-center,Google — Eemshaven AI Data Center,400.0,Google,Google,Europe,Netherlands,Groningen,Eemshaven,Operational,operational,Renewable,Renewable (100% wind and solar PPAs),Training & inference,"Training (EU AI research), Inference (Google Cloud EU, Search, Translate)",2016,53.437,6.836,exact,https://cloud.google.com/about/locations/europe;
microsoft-azure-ireland-north-europe,Microsoft Azure — North Europe Region (Dublin),350.0,Microsoft,Microsoft,Europe,Ireland,County Dublin,Dublin,Operational,operational,Renewable,Renewable (100% via PPAs),Inference,"Inference (Azure OpenAI Service, Copilot EU), General Cloud AI",2009,53.342,-6.267,exact,https://azure.microsoft.com/en-us/global-infrastructure/geographies/#geographies;
bulk-data-centers-n01-ai-campus-norway,Bulk Data Centers — N01 AI Campus,300.0,Bulk Data Centers,Bulk Data Centers,Europe,Norway,Agder,Kristiansand,Under construction,under_construction,Renewable,Hydroelectric,Training,Training,,58.147,7.995,exact,https://bulkinfrastructure.com/news/bulk-data-centers-unveils-300mw-expansion-at-n01-campus
digital-realty-uk-mega-campus-ai,Digital Realty UK AI Mega-Campus,300.0,Digital Realty,Digital Realty,Europe,United Kingdom,London/Slough,Slough,Planned,planned,Renewable,Renewable (Grid) + Hydrogen Fuel Cell Pilot,Training,"Hyperscale Training and ""AI Factory""",2026,51.507,-0.603,exact,https://www.digitalrealty.com/news/uk-ai-mega-campus-investment-2026
meta-lulea-ai-data-center-sweden,"Meta — Luleå, Sweden AI Data Center Campus",300.0,Meta,Meta,Europe,Sweden,Norrbotten,Luleå,Operational,operational,Renewable,Renewable,Training,"Training (Llama, Meta AI, content moderation)",2013,65.589,22.153,exact,https://engineering.fb.com/2013/11/14/data-center-engineering/open-vault-the-principles-behind-facebooks-cold-storage-cold-storage/;
meta-odense-denmark-ai-ready-data-center,Meta — Odense AI-Ready Data Center,300.0,Meta,Meta,Europe,Denmark,Funen,Odense,Operational,operational,Renewable,Renewable (District heating integration),Training & inference,Training and Inference (Llama 3),2019,55.4038,10.4024,exact,https://datacenters.atmeta.com/odense/
microsoft-aragon-ai-campus-spain,Microsoft — Aragón AI Campus,300.0,Microsoft,Microsoft,Europe,Spain,Aragón,Zaragoza,Under construction,under_construction,Renewable,Renewable,Unknown,Unknown,,41.656,-0.877,exact,https://www.mordorintelligence.com/industry-reports/spain-data-center-market
microsoft-azure-netherlands-region,Microsoft Azure — Netherlands Region (Amsterdam),300.0,Microsoft,Microsoft,Europe,Netherlands,North Holland,Amsterdam,Operational,operational,Renewable,Renewable (100% via PPAs),Inference,"Inference (Azure OpenAI Service EU), General Cloud AI",2014,52.37,4.895,exact,https://azure.microsoft.com/en-us/global-infrastructure/geographies/#geographies;
meta-clonee-ireland-ai-data-center,Meta — Clonee AI Data Center Campus,288.0,Meta,Meta,Europe,Ireland,County Meath,Clonee,Operational,operational,Renewable,Renewable (100% matched),Training & inference,"Training (Llama models), Inference (Facebook/Instagram AI features, EU compliance)",2012,53.418,-6.487,exact,https://sustainability.fb.com/data-centers/;
ecodatacenter-borlange-ai-mega-campus-sweden,EcoDataCenter — Borlänge AI Mega Campus,250.0,EcoDataCenter,EcoDataCenter,Europe,Sweden,Dalarna,Borlänge,Under construction,under_construction,Renewable,Renewable,Training,Training,,60.484,15.434,exact,https://ecodatacenter.tech/ecodatacenter-starts-construction-of-one-of-the-largest-data-center-campuses-in-the-nordics/
google-dublin-ireland-ai-data-center,Google — Dublin AI Data Center Campus,250.0,Google,Google,Europe,Ireland,County Dublin,Dublin,Operational,operational,Renewable,Renewable (100% carbon-free energy goal),Training & inference,"Inference (Google Cloud EU, Search, YouTube EU), Training",2011,53.328,-6.249,exact,https://www.google.com/about/datacenters/locations/dublin/;
google-skien-ai-campus-norway,Google — Skien AI Campus,240.0,Google,Google,Europe,Norway,Telemark,Skien,Under construction,under_construction,Renewable,Hydroelectric,Training & inference,Training and Inference,,59.209,9.608,exact,https://www.mordorintelligence.com/industry-reports/norway-data-center-market
stargate-norway-narvik-ai-gigafactory,Stargate Norway — Narvik AI Gigafactory,230.0,"OpenAI, Nscale & Aker","OpenAI, Nscale & Aker",Europe,Norway,Nordland,Narvik,Under construction,under_construction,Renewable,Hydroelectric,Training,Training,,68.438,17.427,exact,https://www.telecoms.com/cloud-computing/openai-nscale-and-aker-to-build-230mw-ai-data-centre-in-norway
